ID	dPPE38.1.halflife	dPPE38.2.halflife	Uninfected.1.halflife	Uninfected.2.halflife
sp|P18206|VINC_HUMANVinculinOS=HomosapiensGN=VCLPE=1SV=4;tr|Q5JQ13|Q5JQ13_HUMANVinculin(Fragment)OS=HomosapiensGN=VCLPE=1SV=1;tr|A0A096LPE1|A0A096LPE1_HUMANVinculinOS=HomosapiensGN=VCLPE=1SV=1	44.39644878	45.21721698	42.73824928	45.52411486
sp|P19105|ML12A_HUMANMyosinregulatorylightchain12AOS=HomosapiensGN=MYL12APE=1SV=2;sp|O14950|ML12B_HUMANMyosinregulatorylightchain12BOS=HomosapiensGN=MYL12BPE=1SV=2;tr|J3QRS3|J3QRS3_HUMANMyosinregulatorylightchain12AOS=HomosapiensGN=MYL12APE=1SV=1;tr|J3KTJ1|J3KTJ1_HUMANMyosinregulatorylightchain12A(Fragment)OS=HomosapiensGN=MYL12APE=1SV=1	30.82925173	29.79806694	29.66154784	25.42927002
sp|P20645|MPRD_HUMANCation-dependentmannose-6-phosphatereceptorOS=HomosapiensGN=M6PRPE=1SV=1;tr|H0YGT2|H0YGT2_HUMANCation-dependentmannose-6-phosphatereceptor(Fragment)OS=HomosapiensGN=M6PRPE=1SV=1;tr|F5GX30|F5GX30_HUMANCation-dependentmannose-6-phosphatereceptorOS=HomosapiensGN=M6PRPE=1SV=2;tr|H0YGE9|H0YGE9_HUMANCation-dependentmannose-6-phosphatereceptor(Fragment)OS=HomosapiensGN=M6PRPE=1SV=1;tr|H0YF90|H0YF90_HUMANCation-dependentmannose-6-phosphatereceptor(Fragment)OS=HomosapiensGN=M6PRPE=1SV=1	20.51884207	22.64820608	21.19904212	24.31017229
sp|P20702|ITAX_HUMANIntegrinalpha-XOS=HomosapiensGN=ITGAXPE=1SV=3;tr|H3BN02|H3BN02_HUMANIntegrinalpha-XOS=HomosapiensGN=ITGAXPE=1SV=1	26.02216503	25.91259702	25.95654442	25.46882192
sp|P21281|VATB2_HUMANV-typeprotonATPasesubunitB,brainisoformOS=HomosapiensGN=ATP6V1B2PE=1SV=3;tr|H0YC04|H0YC04_HUMANV-typeprotonATPasesubunitB,brainisoform(Fragment)OS=HomosapiensGN=ATP6V1B2PE=1SV=1;tr|E5RGH6|E5RGH6_HUMANV-typeprotonATPasesubunitB,brainisoformOS=HomosapiensGN=ATP6V1B2PE=1SV=1;tr|H0YAT8|H0YAT8_HUMANV-typeprotonATPasesubunitB,brainisoform(Fragment)OS=HomosapiensGN=ATP6V1B2PE=1SV=1;tr|C9JZ02|C9JZ02_HUMANV-typeprotonATPasesubunitB,kidneyisoform(Fragment)OS=HomosapiensGN=ATP6V1B1PE=1SV=1	29.32966145	30.83630555	29.65105599	31.75739983
sp|P21399|ACOC_HUMANCytoplasmicaconitatehydrataseOS=HomosapiensGN=ACO1PE=1SV=3	43.11091183	42.4142634	42.10500407	39.57726184
sp|P21730|C5AR1_HUMANC5aanaphylatoxinchemotacticreceptor1OS=HomosapiensGN=C5AR1PE=1SV=2	11.87118378	12.17854936	10.94893529	11.75952359
sp|P21964|COMT_HUMANCatecholO-methyltransferaseOS=HomosapiensGN=COMTPE=1SV=2;tr|E7EMS6|E7EMS6_HUMANCatecholO-methyltransferase(Fragment)OS=HomosapiensGN=COMTPE=1SV=1;tr|E7EUU8|E7EUU8_HUMANCatecholO-methyltransferaseOS=HomosapiensGN=COMTPE=1SV=1;tr|H7BZ45|H7BZ45_HUMANCatecholO-methyltransferase(Fragment)OS=HomosapiensGN=COMTPE=1SV=1;tr|F8WBW9|F8WBW9_HUMANCatecholO-methyltransferaseOS=HomosapiensGN=COMTPE=1SV=1	59.76141419	52.36140798	58.13676606	57.14107852
sp|P22102|PUR2_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3OS=HomosapiensGN=GARTPE=1SV=1;tr|F8WD69|F8WD69_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3OS=HomosapiensGN=GARTPE=1SV=1;tr|C9JBJ1|C9JBJ1_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3(Fragment)OS=HomosapiensGN=GARTPE=1SV=8;tr|C9JTV6|C9JTV6_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3(Fragment)OS=HomosapiensGN=GARTPE=1SV=1;tr|C9JZG2|C9JZG2_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3(Fragment)OS=HomosapiensGN=GARTPE=1SV=1;tr|C9JKQ7|C9JKQ7_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3(Fragment)OS=HomosapiensGN=GARTPE=1SV=1;tr|H7C366|H7C366_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3(Fragment)OS=HomosapiensGN=GARTPE=1SV=1;tr|A0A140TA71|A0A140TA71_HUMANTrifunctionalpurinebiosyntheticproteinadenosine-3(Fragment)OS=HomosapiensGN=GARTPE=1SV=1	49.39133569	43.40859213	52.22133814	46.38140516
sp|P23246|SFPQ_HUMANSplicingfactor,proline-andglutamine-richOS=HomosapiensGN=SFPQPE=1SV=2;tr|H0Y9K7|H0Y9K7_HUMANSplicingfactor,proline-andglutamine-rich(Fragment)OS=HomosapiensGN=SFPQPE=1SV=1;tr|H0Y9U2|H0Y9U2_HUMANSplicingfactor,proline-andglutamine-rich(Fragment)OS=HomosapiensGN=SFPQPE=1SV=1	55.0862541	53.09300514	49.84260352	51.43823654
sp|P23396|RS3_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=2;tr|E9PL09|E9PL09_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=1;tr|E9PPU1|E9PPU1_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=1;tr|F2Z2S8|F2Z2S8_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=1;tr|H0YCJ7|H0YCJ7_HUMAN40SribosomalproteinS3(Fragment)OS=HomosapiensGN=RPS3PE=1SV=1;tr|H0YEU2|H0YEU2_HUMAN40SribosomalproteinS3(Fragment)OS=HomosapiensGN=RPS3PE=1SV=1;tr|H0YF32|H0YF32_HUMAN40SribosomalproteinS3(Fragment)OS=HomosapiensGN=RPS3PE=1SV=1;tr|E9PQ96|E9PQ96_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=1;tr|E9PJH4|E9PJH4_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=1;tr|E9PK82|E9PK82_HUMAN40SribosomalproteinS3(Fragment)OS=HomosapiensGN=RPS3PE=1SV=1;tr|E9PSF4|E9PSF4_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=1;tr|E9PQX2|E9PQX2_HUMAN40SribosomalproteinS3OS=HomosapiensGN=RPS3PE=1SV=1;tr|H0YES8|H0YES8_HUMAN40SribosomalproteinS3(Fragment)OS=HomosapiensGN=RPS3PE=1SV=1;tr|E9PJN9|E9PJN9_HUMAN40SribosomalproteinS3(Fragment)OS=HomosapiensGN=RPS3PE=1SV=1	68.61804128	69.94051304	67.95011953	70.27877237
sp|P23526|SAHH_HUMANAdenosylhomocysteinaseOS=HomosapiensGN=AHCYPE=1SV=4	56.71940019	54.16583646	53.35891808	55.88097591
sp|P25774|CATS_HUMANCathepsinSOS=HomosapiensGN=CTSSPE=1SV=3;tr|U3KQE7|U3KQE7_HUMANCathepsinS(Fragment)OS=HomosapiensGN=CTSSPE=1SV=1;tr|U3KPS4|U3KPS4_HUMANCathepsinS(Fragment)OS=HomosapiensGN=CTSSPE=1SV=1	14.20000242	13.67864305	16.90077101	14.9648573
sp|P25788|PSA3_HUMANProteasomesubunitalphatype-3OS=HomosapiensGN=PSMA3PE=1SV=2;tr|G3V4X5|G3V4X5_HUMANProteasomeendopeptidasecomplexOS=HomosapiensGN=PSMA3PE=1SV=1;tr|G3V3W4|G3V3W4_HUMANProteasomesubunitalphatype-3OS=HomosapiensGN=PSMA3PE=1SV=1;tr|G3V5N4|G3V5N4_HUMANProteasomesubunitalphatype-3OS=HomosapiensGN=PSMA3PE=1SV=1;tr|H0YJ03|H0YJ03_HUMANProteasomesubunitalphatype-3(Fragment)OS=HomosapiensGN=PSMA3PE=1SV=1	70.07943949	64.16262835	61.73957208	66.57380366
sp|P26038|MOES_HUMANMoesinOS=HomosapiensGN=MSNPE=1SV=3;tr|V9GZ54|V9GZ54_HUMANMoesin(Fragment)OS=HomosapiensGN=MSNPE=1SV=1;tr|E9PNP4|E9PNP4_HUMANRadixinOS=HomosapiensGN=RDXPE=4SV=1	59.31252642	59.20777704	57.81432173	58.47411967
sp|P26196|DDX6_HUMANProbableATP-dependentRNAhelicaseDDX6OS=HomosapiensGN=DDX6PE=1SV=2;tr|Q8IV96|Q8IV96_HUMANDDX6proteinOS=HomosapiensGN=DDX6PE=1SV=1	21.55490871	20.41439631	22.4764135	24.46946929
sp|P27797|CALR_HUMANCalreticulinOS=HomosapiensGN=CALRPE=1SV=1;tr|K7EJB9|K7EJB9_HUMANCalreticulin(Fragment)OS=HomosapiensGN=CALRPE=1SV=1;tr|K7EL50|K7EL50_HUMANCalreticulin(Fragment)OS=HomosapiensGN=CALRPE=1SV=1	52.53443438	54.59594012	53.38496303	57.27674218
sp|P30040|ERP29_HUMANEndoplasmicreticulumresidentprotein29OS=HomosapiensGN=ERP29PE=1SV=4;tr|F8VY02|F8VY02_HUMANEndoplasmicreticulumresidentprotein29OS=HomosapiensGN=ERP29PE=1SV=1;tr|F8W1G0|F8W1G0_HUMANEndoplasmicreticulumresidentprotein29(Fragment)OS=HomosapiensGN=ERP29PE=1SV=2	55.15653104	53.47328089	49.46677263	48.32935863
sp|P30050|RL12_HUMAN60SribosomalproteinL12OS=HomosapiensGN=RPL12PE=1SV=1	88.39103763	82.39036191	81.31146488	81.56368895
sp|P30086|PEBP1_HUMANPhosphatidylethanolamine-bindingprotein1OS=HomosapiensGN=PEBP1PE=1SV=3	57.76230703	53.40524474	57.10322797	50.99511305
sp|P30101|PDIA3_HUMANProteindisulfide-isomeraseA3OS=HomosapiensGN=PDIA3PE=1SV=4	49.40561205	49.39713873	49.79668143	53.84197065
sp|P31146|COR1A_HUMANCoronin-1AOS=HomosapiensGN=CORO1APE=1SV=4;tr|H3BRY3|H3BRY3_HUMANCoroninOS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BTU6|H3BTU6_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BRJ0|H3BRJ0_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BNA2|H3BNA2_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BU76|H3BU76_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1;tr|H3BSL1|H3BSL1_HUMANCoronin(Fragment)OS=HomosapiensGN=CORO1APE=1SV=1	52.48271565	53.45319181	51.61896765	52.49679958
sp|P31153|METK2_HUMANS-adenosylmethioninesynthaseisoformtype-2OS=HomosapiensGN=MAT2APE=1SV=1;sp|Q00266|METK1_HUMANS-adenosylmethioninesynthaseisoformtype-1OS=HomosapiensGN=MAT1APE=1SV=2	26.58757989	26.72418194	27.13174711	26.2951531
sp|P31948|STIP1_HUMANStress-induced-phosphoprotein1OS=HomosapiensGN=STIP1PE=1SV=1;tr|F5H783|F5H783_HUMANStress-induced-phosphoprotein1OS=HomosapiensGN=STIP1PE=1SV=1;tr|F5GXD8|F5GXD8_HUMANStress-induced-phosphoprotein1OS=HomosapiensGN=STIP1PE=1SV=1;tr|H0YGI8|H0YGI8_HUMANStress-induced-phosphoprotein1(Fragment)OS=HomosapiensGN=STIP1PE=1SV=1	71.61671322	66.40046835	66.6178376	66.05786434
sp|P33176|KINH_HUMANKinesin-1heavychainOS=HomosapiensGN=KIF5BPE=1SV=1;tr|J3KNA1|J3KNA1_HUMANKinesin-likeproteinOS=HomosapiensGN=KIF5APE=1SV=1;sp|Q12840|KIF5A_HUMANKinesinheavychainisoform5AOS=HomosapiensGN=KIF5APE=1SV=2;tr|C9JWB9|C9JWB9_HUMANKinesinheavychainisoform5C(Fragment)OS=HomosapiensGN=KIF5CPE=1SV=1	38.43127097	33.28075574	36.1067602	32.111703
sp|P34897|GLYM_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=3;tr|H0YIZ0|H0YIZ0_HUMANSerinehydroxymethyltransferase(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2Y4|G3V2Y4_HUMANSerinehydroxymethyltransferase(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V5L0|G3V5L0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V4W5|G3V4W5_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V540|G3V540_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V241|G3V241_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V3Y8|G3V3Y8_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V4T0|G3V4T0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V4X0|G3V4X0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2W0|G3V2W0_HUMANSerinehydroxymethyltransferase,mitochondrial(Fragment)OS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2E4|G3V2E4_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2D2|G3V2D2_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V2Y1|G3V2Y1_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;tr|G3V3C6|G3V3C6_HUMANSerinehydroxymethyltransferase,mitochondrialOS=HomosapiensGN=SHMT2PE=1SV=1;sp|P34896|GLYC_HUMANSerinehydroxymethyltransferase,cytosolicOS=HomosapiensGN=SHMT1PE=1SV=1	54.24841237	56.82138946	56.13340107	57.5389667
sp|P34932|HSP74_HUMANHeatshock70kDaprotein4OS=HomosapiensGN=HSPA4PE=1SV=4;tr|A0A087WYC1|A0A087WYC1_HUMANHeatshock70kDaprotein4OS=HomosapiensGN=HSPA4PE=1SV=1;tr|A0A087WTS8|A0A087WTS8_HUMANHeatshock70kDaprotein4OS=HomosapiensGN=HSPA4PE=1SV=1	49.47658972	49.15627609	47.02505203	48.60020934
sp|P35613|BASI_HUMANBasiginOS=HomosapiensGN=BSGPE=1SV=2;tr|A0A087WUV8|A0A087WUV8_HUMANBasiginOS=HomosapiensGN=BSGPE=1SV=1;tr|A0A087X2B5|A0A087X2B5_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=1;tr|I3L192|I3L192_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=8;tr|R4GMX5|R4GMX5_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=1;tr|R4GN83|R4GN83_HUMANBasigin(Fragment)OS=HomosapiensGN=BSGPE=1SV=1	27.77626781	27.5658318	27.34979219	28.55640167
sp|P37802|TAGL2_HUMANTransgelin-2OS=HomosapiensGN=TAGLN2PE=1SV=3;tr|X6RJP6|X6RJP6_HUMANTransgelin-2(Fragment)OS=HomosapiensGN=TAGLN2PE=1SV=1;tr|C9J5W6|C9J5W6_HUMANTransgelin-3OS=HomosapiensGN=TAGLN3PE=1SV=1;sp|Q9UI15|TAGL3_HUMANTransgelin-3OS=HomosapiensGN=TAGLN3PE=1SV=2	37.91088245	37.13502201	36.14959252	36.77662897
sp|P37837|TALDO_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=2;tr|F2Z393|F2Z393_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=1;tr|E9PM01|E9PM01_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=1;tr|E9PKI8|E9PKI8_HUMANTransaldolaseOS=HomosapiensGN=TALDO1PE=1SV=1	62.51830636	62.50455315	61.81069653	66.5464919
sp|P40227|TCPZ_HUMANT-complexprotein1subunitzetaOS=HomosapiensGN=CCT6APE=1SV=3;tr|J3KRI6|J3KRI6_HUMANT-complexprotein1subunitzeta-2(Fragment)OS=HomosapiensGN=CCT6BPE=1SV=1	66.54338491	61.1131113	59.37618084	61.93511704
sp|P40429|RL13A_HUMAN60SribosomalproteinL13aOS=HomosapiensGN=RPL13APE=1SV=2;tr|M0QYS1|M0QYS1_HUMAN60SribosomalproteinL13a(Fragment)OS=HomosapiensGN=RPL13APE=1SV=2;tr|Q8J015|Q8J015_HUMAN60SribosomalproteinL13aOS=HomosapiensGN=RPL13aPE=1SV=1;sp|Q6NVV1|R13P3_HUMANPutative60SribosomalproteinL13aproteinRPL13AP3OS=HomosapiensGN=RPL13AP3PE=5SV=1;tr|M0QZU1|M0QZU1_HUMAN60SribosomalproteinL13aOS=HomosapiensGN=RPL13APE=1SV=1;tr|A0A096LPE0|A0A096LPE0_HUMAN60SribosomalproteinL13aOS=HomosapiensGN=RPL13APE=1SV=1	80.07016855	75.80656516	72.64640544	74.74697108
sp|P40926|MDHM_HUMANMalatedehydrogenase,mitochondrialOS=HomosapiensGN=MDH2PE=1SV=3;tr|G3XAL0|G3XAL0_HUMANMalatedehydrogenaseOS=HomosapiensGN=MDH2PE=1SV=1	67.06348152	68.32889142	66.50420929	67.69811298
sp|P42224|STAT1_HUMANSignaltransducerandactivatoroftranscription1-alpha/betaOS=HomosapiensGN=STAT1PE=1SV=2;tr|J3KPM9|J3KPM9_HUMANSignaltransducerandactivatoroftranscriptionOS=HomosapiensGN=STAT1PE=1SV=1;tr|E7EPD2|E7EPD2_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1;tr|D2KFR9|D2KFR9_HUMANSignaltransducerandactivatoroftranscription1-alpha/betaOS=HomosapiensGN=STAT1PE=1SV=1;tr|E7ENM1|E7ENM1_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1;tr|E9PH66|E9PH66_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=8;tr|H7BZB5|H7BZB5_HUMANSignaltransducerandactivatoroftranscription1-alpha/beta(Fragment)OS=HomosapiensGN=STAT1PE=1SV=1	28.86936412	27.52073317	33.57756713	31.44592702
sp|P42704|LPPRC_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=3;tr|B8ZZ38|B8ZZ38_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=1;tr|A0A0C4DG06|A0A0C4DG06_HUMANLeucine-richPPRmotif-containingprotein,mitochondrialOS=HomosapiensGN=LRPPRCPE=1SV=1;tr|C9JCA9|C9JCA9_HUMANLeucine-richPPRmotif-containingprotein,mitochondrial(Fragment)OS=HomosapiensGN=LRPPRCPE=1SV=1;tr|H7C3W8|H7C3W8_HUMANLeucine-richPPRmotif-containingprotein,mitochondrial(Fragment)OS=HomosapiensGN=LRPPRCPE=1SV=1;tr|A0A0C4DG51|A0A0C4DG51_HUMANCalcium-independentphospholipaseA2-gamma(Fragment)OS=HomosapiensGN=PNPLA8PE=1SV=1;sp|Q9NP80|PLPL8_HUMANCalcium-independentphospholipaseA2-gammaOS=HomosapiensGN=PNPLA8PE=1SV=1	35.63379027	33.84515712	33.39533648	33.87326505
sp|P42765|THIM_HUMAN3-ketoacyl-CoAthiolase,mitochondrialOS=HomosapiensGN=ACAA2PE=1SV=2;tr|A0A0B4J2A4|A0A0B4J2A4_HUMAN3-ketoacyl-CoAthiolase,mitochondrialOS=HomosapiensGN=ACAA2PE=1SV=1;tr|K7EME0|K7EME0_HUMAN3-ketoacyl-CoAthiolase,mitochondrialOS=HomosapiensGN=ACAA2PE=1SV=1;tr|K7ER88|K7ER88_HUMAN3-ketoacyl-CoAthiolase,mitochondrial(Fragment)OS=HomosapiensGN=ACAA2PE=1SV=1;tr|K7EJB1|K7EJB1_HUMAN3-ketoacyl-CoAthiolase,mitochondrial(Fragment)OS=HomosapiensGN=ACAA2PE=1SV=1;tr|K7EJ68|K7EJ68_HUMAN3-ketoacyl-CoAthiolase,mitochondrial(Fragment)OS=HomosapiensGN=ACAA2PE=1SV=1	37.36991021	38.06861144	35.28084841	35.67688571
sp|P46779|RL28_HUMAN60SribosomalproteinL28OS=HomosapiensGN=RPL28PE=1SV=3;tr|H0YKD8|H0YKD8_HUMAN60SribosomalproteinL28OS=HomosapiensGN=RPL28PE=1SV=1;tr|H0YMF4|H0YMF4_HUMAN60SribosomalproteinL28OS=HomosapiensGN=RPL28PE=1SV=1;tr|H0YLP6|H0YLP6_HUMAN60SribosomalproteinL28OS=HomosapiensGN=RPL28PE=1SV=1	69.77707035	74.69625547	68.27099317	69.56716411
sp|P46940|IQGA1_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A0J9YXZ5|A0A0J9YXZ5_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|H0YLE8|H0YLE8_HUMANRasGTPase-activating-likeproteinIQGAP1OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A087X225|A0A087X225_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|H0YKA5|H0YKA5_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|A0A087WWP1|A0A087WWP1_HUMANRasGTPase-activating-likeproteinIQGAP1(Fragment)OS=HomosapiensGN=IQGAP1PE=1SV=1;tr|F2Z2E2|F2Z2E2_HUMANRasGTPase-activating-likeproteinIQGAP3OS=HomosapiensGN=IQGAP3PE=1SV=1;sp|Q86VI3|IQGA3_HUMANRasGTPase-activating-likeproteinIQGAP3OS=HomosapiensGN=IQGAP3PE=1SV=2;tr|E9PDT6|E9PDT6_HUMANRasGTPase-activating-likeproteinIQGAP2(Fragment)OS=HomosapiensGN=IQGAP2PE=1SV=1	48.65559279	49.09829747	47.72287912	48.82381491
sp|P47755|CAZA2_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=3;tr|C9JUG7|C9JUG7_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|F8W9N7|F8W9N7_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|A0A0D9SET8|A0A0D9SET8_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1;tr|F8WED3|F8WED3_HUMANF-actin-cappingproteinsubunitalpha-2OS=HomosapiensGN=CAPZA2PE=1SV=1	38.57868776	36.23177032	35.51889353	35.05741577
sp|P48047|ATPO_HUMANATPsynthasesubunitO,mitochondrialOS=HomosapiensGN=ATP5OPE=1SV=1;tr|H7C0C1|H7C0C1_HUMANUncharacterizedprotein(Fragment)OS=HomosapiensPE=4SV=2;tr|H7C068|H7C068_HUMANATPsynthasesubunitO,mitochondrial(Fragment)OS=HomosapiensGN=ATP5OPE=1SV=1;tr|H7C086|H7C086_HUMANATPsynthasesubunitO,mitochondrial(Fragment)OS=HomosapiensGN=ATP5OPE=4SV=1	61.64553681	59.74041368	60.96307719	64.17353815
sp|P48059|LIMS1_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1OS=HomosapiensGN=LIMS1PE=1SV=4;tr|A0A0M3HER1|A0A0M3HER1_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1(Fragment)OS=HomosapiensGN=LIMS1PE=1SV=1;tr|A0A0J9YXC7|A0A0J9YXC7_HUMANLIMandsenescentcellantigen-like-containingdomainproteinOS=HomosapiensGN=LIMS4PE=1SV=1;sp|Q7Z4I7|LIMS2_HUMANLIMandsenescentcellantigen-like-containingdomainprotein2OS=HomosapiensGN=LIMS2PE=1SV=1;tr|F8WB59|F8WB59_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1OS=HomosapiensGN=LIMS1PE=1SV=2;tr|A0A0J9YYC1|A0A0J9YYC1_HUMANLIMandsenescentcellantigen-like-containingdomainprotein3OS=HomosapiensGN=LIMS3PE=4SV=1;tr|H0Y592|H0Y592_HUMANLIMandsenescentcellantigen-like-containingdomainprotein2(Fragment)OS=HomosapiensGN=LIMS2PE=1SV=1;tr|C9JF46|C9JF46_HUMANLIMandsenescentcellantigen-like-containingdomainprotein1(Fragment)OS=HomosapiensGN=LIMS1PE=1SV=8	21.18992508	21.64259956	19.65745604	27.8391019
sp|P48163|MAOX_HUMANNADP-dependentmalicenzymeOS=HomosapiensGN=ME1PE=1SV=1	49.2840213	43.74025766	45.71767061	41.41384493
sp|P48506|GSH1_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=2;tr|E1CEI4|E1CEI4_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1;tr|A0A0C4DGB2|A0A0C4DGB2_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1;tr|D6R959|D6R959_HUMANGlutamate--cysteineligasecatalyticsubunit(Fragment)OS=HomosapiensGN=GCLCPE=1SV=1;tr|D6REX4|D6REX4_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1;tr|H0Y9I7|H0Y9I7_HUMANGlutamate--cysteineligasecatalyticsubunit(Fragment)OS=HomosapiensGN=GCLCPE=1SV=1;tr|H0YAB6|H0YAB6_HUMANGlutamate--cysteineligasecatalyticsubunit(Fragment)OS=HomosapiensGN=GCLCPE=1SV=2;tr|D6RGF8|D6RGF8_HUMANGlutamate--cysteineligasecatalyticsubunitOS=HomosapiensGN=GCLCPE=1SV=1	36.0781345	33.35285443	33.62419518	35.92535414
sp|P48735|IDHP_HUMANIsocitratedehydrogenase[NADP],mitochondrialOS=HomosapiensGN=IDH2PE=1SV=2;tr|H0YL11|H0YL11_HUMANIsocitratedehydrogenase[NADP],mitochondrialOS=HomosapiensGN=IDH2PE=1SV=1	52.23889359	53.07919188	51.03294732	56.2395184
sp|P49327|FAS_HUMANFattyacidsynthaseOS=HomosapiensGN=FASNPE=1SV=3;tr|A0A0U1RQF0|A0A0U1RQF0_HUMANFattyacidsynthaseOS=HomosapiensGN=FASNPE=1SV=1;tr|A0A0U1RRG3|A0A0U1RRG3_HUMANFattyacidsynthase(Fragment)OS=HomosapiensGN=FASNPE=1SV=1;tr|A0A1B0GTR5|A0A1B0GTR5_HUMANFattyacidsynthase(Fragment)OS=HomosapiensGN=FASNPE=1SV=1;tr|J3KTF0|J3KTF0_HUMANFattyacidsynthase(Fragment)OS=HomosapiensGN=FASNPE=1SV=1	58.08266163	55.7845867	54.1900467	55.63961051
